what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1289568411458
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1289568411458
started,bundle,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms",1289568411459
os,sysinfo,,,"win32",1289568411464
arch,sysinfo,,,"x86_64",1289568411464
ws,sysinfo,,,"win32",1289568411464
locale,sysinfo,,,"en_US",1289568411464
processors,sysinfo,,,"4",1289568411464
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1289568411464
java.runtime.version,sysinfo,,,"1.6.0_15-b03",1289568411464
java.specification.name,sysinfo,,,"Java Platform API Specification",1289568411464
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289568411464
java.specification.version,sysinfo,,,"1.6",1289568411464
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1289568411464
java.version,sysinfo,,,"1.6.0_15",1289568411464
java.vm.info,sysinfo,,,"mixed mode",1289568411464
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1289568411464
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1289568411464
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1289568411464
java.vm.specification.version,sysinfo,,,"1.0",1289568411464
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1289568411464
java.vm.version,sysinfo,,,"14.1-b02",1289568411464
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1289568411684
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1289568411763
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1289568412161
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1289568412278
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1289568412336
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1289568412780
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20100526-0800,"org.eclipse.team.cvs.ssh2",1289568412868
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1289568412910
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1289568412985
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289568462208
executed,command,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui.update",1289568490115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568490515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568689670
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568692261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568717716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568757862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568867777
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568868340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568896977
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568905259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568905314
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1289568933459
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1289568933556
executed,command,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui.update",1289568936805
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568937113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568984451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289568984474
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1289569085521
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1289569089017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569103560
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289569103593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569103894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569107492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569107530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569113127
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569139241
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1289569162056
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569167669
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289569213150
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289569264117
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1289569264230
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289569295474
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1289569302082
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1289569315189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569319164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569324744
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1289569335032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569335213
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569345113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569349745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569399153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569441967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569444992
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569451290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569505375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1289569505416
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1289569520572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569520947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569521008
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1289569594012
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1289569594162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569606020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569623021
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1289569623034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569623319
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569624884
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569624904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569631870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569689171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569700890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1289569700904
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1289569726187
opened,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1289569726363
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1289569726441
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1289569729543
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1289569740601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569742845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569752395
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1289569752404
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1289569758635
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1289569758703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569775470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569778014
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1289569778247
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1289569778994
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1289569779048
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1289569779091
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1289569779114
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1289569792346
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1289569792347
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1289569792348
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1289569792348
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1289569792349
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1289569792349
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1289569792350
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1289569792351
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1289569792351
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1289569792352
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1289569792352
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1289569792366
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1289569792378
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1289569792379
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1289569792380
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1289569792381
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1289569792382
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1289569792382
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1289569792383
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1289569792384
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1289569792384
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1289569792385
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1289569792386
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1289569792386
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1289569792387
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1289569792388
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1289569792388
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1289569792389
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1289569792389
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1289569792390
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1289569792390
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1289569792391
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1289569792391
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1289569792392
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1289569792393
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1289569792393
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1289569792395
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1289569792396
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1289569792397
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1289569792397
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1289569792398
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1289569792400
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1289569792405
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1289569792406
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1289569792407
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1289569792408
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1289569792408
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1289569792409
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1289569792410
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1289569792410
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1289569792413
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1289569792414
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1289569792415
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1289569792415
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1289569792416
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1289569792417
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1289569792417
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1289569792418
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1289569792420
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1289569792421
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1289569792423
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1289569792424
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1289569792424
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1289569792425
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1289569792426
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1289569792427
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1289569792428
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1289569792429
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1289569792430
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1289569792433
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1289569792435
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1289569792436
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1289569792446
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1289569792446
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1289569792446
